"ID","mean_t2m_D_2013_305","mean_t2m_D_2013_321","mean_t2m_D_2013_337","mean_t2m_D_2013_353","mean_t2m_D_2014_017","mean_t2m_D_2014_033","mean_t2m_D_2014_049","mean_t2m_D_2014_065","mean_mn2t_D_2013_305","mean_mn2t_D_2013_321","mean_mn2t_D_2013_337","mean_mn2t_D_2013_353","mean_mn2t_D_2014_017","mean_mn2t_D_2014_033","mean_mn2t_D_2014_049","mean_mn2t_D_2014_065","mean_mn2t_D_2014_081","mean_mn2t_D_2014_097","mean_mn2t_D_2014_113","mean_mx2t_D_2013_305","mean_mx2t_D_2013_321","mean_mx2t_D_2013_337","mean_mx2t_D_2013_353","mean_mx2t_D_2014_017","mean_mx2t_D_2014_033","mean_mx2t_D_2014_049","mean_mx2t_D_2014_065","mean_mx2t_D_2014_081","mean_mx2t_D_2014_097.1","mean_mx2t_D_2014_097.2","mean_tp_D_2013_305","mean_tp_D_2013_321","mean_tp_D_2013_337","mean_tp_D_2013_353","mean_tp_D_2014_017","mean_tp_D_2014_033","mean_tp_D_2014_049","mean_tp_D_2014_065","mean_tp_D_2014_081","mean_tp_D_2014_097","mean_tp_D_2014_113","mean_par_D_2013_305","mean_par_D_2013_321","mean_par_D_2013_337","mean_par_D_2013_353","mean_par_D_2014_017","mean_par_D_2014_033","mean_par_D_2014_049","mean_par_D_2014_065","mean_par_D_2014_081","mean_par_D_2014_097","mean_par_D_2014_113","mean_ssr_D_2013_305","mean_ssr_D_2013_321","mean_ssr_D_2013_337","mean_ssr_D_2013_353","mean_ssr_D_2014_017","mean_ssr_D_2014_033","mean_ssr_D_2014_049","mean_ssr_D_2014_065"
8186,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8187,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8188,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8189,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8190,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8191,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8192,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8193,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8194,24.4557972,21.20021248,20.04921341,18.35797119,16.09876251,17.26764679,17.49593353,19.38999939,23.6930027,19.97200012,18.90409851,17.31190681,14.97495365,15.9529829,16.3050499,18.20979118,21.49432564,25.246315,27.22357559,25.30407333,22.51382065,21.27259636,19.53159904,17.14901924,18.53066635,18.64112091,20.54656029,24.39932632,27.62717056,27.62717056,97.18506622,2.642157793,0.000960138,0.111354448,8.856758118,0.616848528,86.72132111,10.76493549,5.394194126,58.02717209,23.04912949,597151,631483.6875,569582.375,508327.2813,512784.375,591252.0625,585950.125,690683,820104.75,853025.875,960476.8125,4134442.5,4584778,4114128.25,3631447.5,3585533,4115320.5,3967186.5,4642791
8195,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8196,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8197,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8198,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8199,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8200,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8201,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8202,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8203,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8204,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8205,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8206,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8207,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8208,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8209,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8210,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8211,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8212,24.53647804,21.21032333,20.21228218,18.52072144,16.24639893,17.38978386,17.55030251,19.53192329,23.78033829,19.97580719,19.0776844,17.49360085,15.14188766,16.09049797,16.39716911,18.36945534,21.59574127,25.33241081,27.32437897,25.37353897,22.53952599,21.41202545,19.65468025,17.27020645,18.63979721,18.64765358,20.65901566,24.44435501,27.71714592,27.71714592,94.0328064,2.14385128,0,0.097586729,9.777596474,0.983938158,87.04627991,10.22946644,4.879668236,42.46330643,23.10448456,587491.625,624000.375,559650.6875,498330.7813,504024.25,586873.8125,574950.0625,685668.5625,809634.5,837681,952903.375,4076515.5,4543578,4051299.75,3565382.25,3534255.75,4095781.75,3894472.25,4617212.5
8213,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8214,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8215,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8216,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8217,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8218,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8219,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8220,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8221,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
8223,24.61112785,21.36746788,20.4716568,18.79724503,16.51263809,17.6164875,17.70390511,19.74173546,23.85742188,20.1259613,19.32740593,17.78467751,15.41357422,16.34299469,16.60388756,18.58514977,21.7937355,25.43460274,27.48180962,25.44416618,22.68835831,21.63847923,19.87909508,17.49419594,18.83514404,18.71726608,20.81902695,24.54441452,27.79520035,27.79520035,95.24959564,1.389260054,1.72e-05,0.033332121,9.06991291,2.323109388,86.07012939,13.73827553,4.871359825,28.62392807,34.58006287,584954.8125,620464.125,555210.0625,491600,499523.7188,583050.5,564862.75,683532.0625,800287.375,820716.8125,940140.75,4073167.25,4539100.5,4038375.5,3527975.25,3516814,4084232.75,3830023.75,4616709
